title,inception,movement,genre,image_url
Portrait of Jakob Fugger the Rich,1520-01-01T00:00:00Z,German Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20080.jpg
Portrait of a Young Fürleger with Loose Hair,1497-01-01T00:00:00Z,German Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20a%20Young%20Woman%20with%20Her%20Hair%20Down%20%28SM%20937%29.png
Saint Eustace,1517-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Hl-Eustachius-1515.jpg
Feast of the Rosary,1506-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20Das%20Rosenkranzfest%20%281506%29.jpg
Maria Hilf,1517-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Gnadenbild%20Mariahilf%2C%20Innsbruck.jpg
Maria Hilf,1525-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Gnadenbild%20Mariahilf%2C%20Innsbruck.jpg
Maria Hilf,1537-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Gnadenbild%20Mariahilf%2C%20Innsbruck.jpg
Saint Jerome in His Study,1521-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20d%C3%BCrer%2C%20san%20girolamo%20nello%20studio%2C%201521%2C%2002.jpg
portrait of Johann Kleeberger,1526-01-01T00:00:00Z,German Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20081b.jpg
portrait of Johann Kleeberger,1526-01-01T00:00:00Z,German Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%2C%20%2C%20Kunsthistorisches%20Museum%20Wien%2C%20Gem%C3%A4ldegalerie%20-%20Johannes%20Kleberger%20%281486-1546%29%20-%20GG%20850%20-%20Kunsthistorisches%20Museum.jpg
Self-Portrait,1498-01-01T00:00:00Z,German Renaissance,self-portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Selbstportr%C3%A4t%2C%20by%20Albrecht%20D%C3%BCrer%2C%20from%20Prado%20in%20Google%20Earth.jpg
Portrait of the Artist Holding a Thistle,1493-01-01T00:00:00Z,German Renaissance,self-portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht-self.jpg
Christ Among the Doctors,1506-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20Jesus%20among%20the%20Doctors%20-%20Google%20Art%20Project.jpg
Lion,1494-01-01T00:00:00Z,German Renaissance,animal art,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20055.jpg
Self-Portrait with Fur-Trimmed Robe,1500-01-01T00:00:00Z,German Renaissance,self-portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%201500%20self-portrait%20%28High%20resolution%20and%20detail%29.jpg
Mary and Child,1512-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20017.jpg
Mary and Child,1512-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20017b.jpg
Mary and Child,1512-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%2C%20%2C%20Kunsthistorisches%20Museum%20Wien%2C%20Gem%C3%A4ldegalerie%20-%20Maria%20mit%20Kind%20-%20GG%20848%20-%20Kunsthistorisches%20Museum.jpg
Adoration of the Magi,1504-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20Adorazione%20dei%20Magi%20-%20Google%20Art%20Project.jpg
Cupid Complaining to Venus,1520-01-01T00:00:00Z,German Renaissance,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20%28I%29%20-%20Venus%20and%20Cupid%20%28National%20Gallery%2C%20London%29.jpg
The Three Graces,1531-01-01T00:00:00Z,German Renaissance,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20d.%C3%84.%20-%20Drei%20Grazien%2C%201531%20%28Mus%C3%A9e%20du%20Louvre%29.jpg
Jabach Altarpiece,1503-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Jarbach%20Altarpiece%2001.jpg
Jabach Altarpiece,1504-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Jarbach%20Altarpiece%2001.jpg
Dresden Altarpiece,1496-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/GER%20%E2%80%94%20Sachsen%20%E2%80%94%20Dresden%20%E2%80%94%20Theaterplatz%201%20%28SGD%20%C2%B7%20GGAM%29%20Mattes%202022-03-24%20Batch%20%2827%29.jpg
Dresden Altarpiece,1496-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Dresden%20Altarpiece.jpg
Lamentation of Christ,1500-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Duerer-%20Lamentation%20for%20Christ.JPG
Lamentation of Christ,1498-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20011.jpg
Lamentation of Christ,1500-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20011.jpg
The Crucifixion with the Converted Centurion,1536-01-01T00:00:00Z,German Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20d.%C3%84.%20-%20Die%20Kreuzigung%20mit%20dem%20bekehrten%20Hauptmann%20%28National%20Gallery%20of%20Art%29.jpg
Hercules Killing the Stymphalian Birds,1500-01-01T00:00:00Z,German Renaissance,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/1500%20Duerer%20Herkules%20im%20Kampf%20gegen%20die%20stymphalischen%20Voegel%20anagoria.JPG
Pine Trees,1580-01-01T00:00:00Z,Hasegawa school,ink wash painting,http://commons.wikimedia.org/wiki/Special:FilePath/Hasegawa%20Tohaku%20-%20Pine%20Trees%20%28Sh%C5%8Drin-zu%20by%C5%8Dbu%29%20-%20left%20hand%20screen.jpg
Pine Trees,1580-01-01T00:00:00Z,Hasegawa school,byōbu-e,http://commons.wikimedia.org/wiki/Special:FilePath/Hasegawa%20Tohaku%20-%20Pine%20Trees%20%28Sh%C5%8Drin-zu%20by%C5%8Dbu%29%20-%20left%20hand%20screen.jpg
Pine Trees,1600-01-01T00:00:00Z,Hasegawa school,ink wash painting,http://commons.wikimedia.org/wiki/Special:FilePath/Hasegawa%20Tohaku%20-%20Pine%20Trees%20%28Sh%C5%8Drin-zu%20by%C5%8Dbu%29%20-%20left%20hand%20screen.jpg
Pine Trees,1600-01-01T00:00:00Z,Hasegawa school,byōbu-e,http://commons.wikimedia.org/wiki/Special:FilePath/Hasegawa%20Tohaku%20-%20Pine%20Trees%20%28Sh%C5%8Drin-zu%20by%C5%8Dbu%29%20-%20left%20hand%20screen.jpg
Pine Trees,1580-01-01T00:00:00Z,Hasegawa school,ink wash painting,http://commons.wikimedia.org/wiki/Special:FilePath/Hasegawa%20Tohaku%20-%20Pine%20Trees%20%28Sh%C5%8Drin-zu%20by%C5%8Dbu%29%20-%20right%20hand%20screen.jpg
Pine Trees,1580-01-01T00:00:00Z,Hasegawa school,byōbu-e,http://commons.wikimedia.org/wiki/Special:FilePath/Hasegawa%20Tohaku%20-%20Pine%20Trees%20%28Sh%C5%8Drin-zu%20by%C5%8Dbu%29%20-%20right%20hand%20screen.jpg
Pine Trees,1600-01-01T00:00:00Z,Hasegawa school,ink wash painting,http://commons.wikimedia.org/wiki/Special:FilePath/Hasegawa%20Tohaku%20-%20Pine%20Trees%20%28Sh%C5%8Drin-zu%20by%C5%8Dbu%29%20-%20right%20hand%20screen.jpg
Pine Trees,1600-01-01T00:00:00Z,Hasegawa school,byōbu-e,http://commons.wikimedia.org/wiki/Special:FilePath/Hasegawa%20Tohaku%20-%20Pine%20Trees%20%28Sh%C5%8Drin-zu%20by%C5%8Dbu%29%20-%20right%20hand%20screen.jpg
Moema,1866-01-01T00:00:00Z,artistic indianism,nude,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Meirelles%20-%20Moema.jpg
Moema,1866-01-01T00:00:00Z,artistic indianism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Meirelles%20-%20Moema.jpg
The Dismissal of Hagar,1653-01-01T00:00:00Z,Dutch Golden Age painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Dismissal%20of%20Hagar%20c1653-1654%20Gabriel%20Metsu.jpg
Woman at a Window,1654-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20drost%20femme.JPG
Alegoría de la Fortuna y la Virtud,1650-01-01T00:00:00Z,Dutch Golden Age painting,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Alegor%C3%ADa%20de%20la%20Fortuna%20y%20la%20Virtud%20-%20Peter%20Paul%20Rubens.jpg
The Violin Player,1670-01-01T00:00:00Z,Dutch Golden Age painting,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20jan%20steen%20menetrier.JPG
Portrait of a woman as Venus with Paris' apple,1664-01-01T00:00:00Z,Dutch Golden Age painting,nude,http://commons.wikimedia.org/wiki/Special:FilePath/Bartholomeus%20van%20der%20Helst%20-%20Venus%20met%20de%20appel%201664.jpg
Portrait of a woman as Venus with Paris' apple,1664-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Bartholomeus%20van%20der%20Helst%20-%20Venus%20met%20de%20appel%201664.jpg
Portrait of a Woman holding a Feather,1645-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20van%20der%20Helst%20portrait%20de%20femme.JPG
Portrait of a Man,1645-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Bartholomeus%20van%20der%20Helst%20-%20Portrait%20of%20a%20Man%20PBA-Lille.jpg
The Tric-Trac Players,1630-01-01T00:00:00Z,Dutch Golden Age painting,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20D%20Hals%20tric%20trac.jpg
Interior of the Church in Delft with the Tomb of William the Silent,1656-01-01T00:00:00Z,Dutch Golden Age painting,church interior,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20Lille%20E.%20de%20Witte%20Int%C3%A9rieur....jpg
Wife of Jeroboam and the Prophet Ahijah,1671-01-01T00:00:00Z,Dutch Golden Age painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20mieris%20femme%20de%20jeroboam.jpg
Portrait of a Boy,1634-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20Lille%20J.%20Verspronck%20Portrait....jpg
Cutting a Pig,1645-01-01T00:00:00Z,Dutch Golden Age painting,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20D%C3%A9p%C3%A8cement%20du%20porc%20I%20van%20Ostade%20Lille%203118.jpg
Cutting a Pig,1645-01-01T00:00:00Z,Dutch Golden Age painting,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20D%C3%A9p%C3%A8cement%20du%20porc%20I%20van%20Ostade%20Lille%203118.jpg
Ice Skaters,1641-01-01T00:00:00Z,Dutch Golden Age painting,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20van%20ostade%20patineurs.JPG
"Still Life with Two Lemons, a Facon de Venise Glass, Roemer, Knife and Olives on a Table",1629-01-01T00:00:00Z,Dutch Golden Age painting,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Claesz%20-%20Still%20Life%20with%20Lemons%20and%20Olives%20105N10007%20936CQ.jpg
Palace,1650-01-01T00:00:00Z,Dutch Golden Age painting,architectural view,http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Schubert%20van%20Ehrenberg%20-%20A%20Palace.jpg
Seated Woman,1650-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Frans%20Hals%20Seated%20Woman.jpg
Ship of the Line with Two Sailboats,1690-01-01T00:00:00Z,Dutch Golden Age painting,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Backhuyzen%20marine.JPG
"Icy Pleasures by the Pellecussenpoort, Utrecht",1645-01-01T00:00:00Z,Dutch Golden Age painting,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Les%20patineurs%20Jan%20van%20Goyen%20Lille%203118.jpg
Q72165749,1700-01-01T00:00:00Z,Dutch Golden Age painting,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20d%27arthois%20etang.JPG
A Young Student at His Desk: Melancholy,1633-01-01T00:00:00Z,Dutch Golden Age painting,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Student%20at%20His%20Desk%20-%20Melancholy%20%281633%29%20by%20Pieter%20Codde.jpg
Elegant company talking and drinking in an interior,1636-01-01T00:00:00Z,Dutch Golden Age painting,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20codde%20conversation.JPG
Q72397807,1638-01-01T00:00:00Z,Dutch Golden Age painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20van%20delen%20salomon.JPG
Q72398520,1700-01-01T00:00:00Z,Dutch Golden Age painting,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20dubois%20champs%20de%20ble.jpg
Q72399554,1700-01-01T00:00:00Z,Dutch Golden Age painting,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20van%20duynen%20poissons.JPG
Q72402535,1673-01-01T00:00:00Z,Dutch Golden Age painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20eeckhout%20denier%20de%20cesar.jpg
Saint John the Baptist Preaching Before Herod,1700-01-01T00:00:00Z,Dutch Golden Age painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20Lille%20P.%20F.%20de%20Grebber.jpg
Q72546222,1700-01-01T00:00:00Z,Dutch Golden Age painting,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20hannot%20nature%20morte%20homard.jpg
Q72557335,1642-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20koninck%20homme.JPG
Q72603148,1700-01-01T00:00:00Z,Dutch Golden Age painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20lievens%20moise.JPG
Q72603553,1629-01-01T00:00:00Z,Dutch Golden Age painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Lievens%20st%20francois.JPG
Head of an old man,1700-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20lievens%20tete%20de%20vieillard.JPG
Q72668970,1669-01-01T00:00:00Z,Dutch Golden Age painting,church interior,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20de%20Lorme%20interieur%20st%20Laurent%20Rotterdam.JPG
Q72681005,1700-01-01T00:00:00Z,Dutch Golden Age painting,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20moscher%20paysage.jpg
"Ceres, Bacchus, Venus &#32; and&#32; Cupid",1700-01-01T00:00:00Z,Dutch Golden Age painting,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Cornelis%20van%20Poelenburch%20-%20Ceres%2C%20Bacchus%2C%20Venus%20and%20Cupid.jpg
Portrait of a man,1620-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Ravesteyn%20homme.JPG
Portrait of a Woman,1620-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20femme%20Jan%20van%20Ravesteyn%20Lille%203118.jpg
Q72807208,1700-01-01T00:00:00Z,Dutch Golden Age painting,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20van%20hees%20paysage.JPG
Q72808540,1653-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20eeckhout%20garcon.JPG
Q72916731,1700-01-01T00:00:00Z,Dutch Golden Age painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20PJ%20Codde%20theologien.jpg
Q72919878,1700-01-01T00:00:00Z,Dutch Golden Age painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Cuyp%20resurrection.jpg
Flowers in a roemer with a butterfly and a bumble bee,1620-01-01T00:00:00Z,Dutch Golden Age painting,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20savery%20bouquet%20de%20fleurs.JPG
Blowing Bubbles,1700-01-01T00:00:00Z,Dutch Golden Age painting,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20slingeland%20bulles%20de%20savon.jpg
Q72935384,1700-01-01T00:00:00Z,Dutch Golden Age painting,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20van%20thielen%20fleurs.jpg
Q72943429,1700-01-01T00:00:00Z,Dutch Golden Age painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20troyen%20sacrifice.jpg
Marine.,1700-01-01T00:00:00Z,Dutch Golden Age painting,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Marine%20Willem%20van%20de%20Velde%20d.%20%C3%84.%20Lille%201.jpg
Altogether too stupid,1640-01-01T00:00:00Z,Dutch Golden Age painting,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20te%20bot%21%20A%20P%20van%20de%20Venne%20Lille%203118.jpg
Max Schmitt in a Single Scull,1871-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Schmitt%20in%20a%20Single%20Scull.jpg
Max Schmitt in a Single Scull,1871-01-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Schmitt%20in%20a%20Single%20Scull.jpg
Religious Procession in Kursk Province,1880-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Ilya%20Repin%20-%20%D0%9A%D1%80%D0%B5%D1%81%D1%82%D0%BD%D1%8B%D0%B9%20%D1%85%D0%BE%D0%B4%20%D0%B2%20%D0%9A%D1%83%D1%80%D1%81%D0%BA%D0%BE%D0%B9%20%D0%B3%D1%83%D0%B1%D0%B5%D1%80%D0%BD%D0%B8%D0%B8%20-%20Google%20Art%20Project.jpg
Portrait of Madame X,1884-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Madame%20X%20%28Madame%20Pierre%20Gautreau%29%20MET%20DT278076.jpg
Lise with a Parasol,1867-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Lise%20with%20a%20Parasol.jpg
The Stone Breakers,1849-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20018.jpg
The Stone Breakers,1850-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20018.jpg
Fur Traders Descending the Missouri,1845-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Caleb%20Bingham%20001.jpg
Fur Traders Descending the Missouri,1845-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Caleb%20Bingham%20001FXD.jpg
The Dead Toreador,1864-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Manet%20073%20%28Toter%20Torero%29.jpg
The Third-Class Carriage,1862-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Honor%C3%A9%20Daumier%20%28French%2C%20Marseilles%201808%E2%80%931879%20Valmondois%29%20-%20The%20Third-Class%20Carriage%20-%20Google%20Art%20Project.jpg
The Third-Class Carriage,1867-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Honor%C3%A9%20Daumier%20%28French%2C%20Marseilles%201808%E2%80%931879%20Valmondois%29%20-%20The%20Third-Class%20Carriage%20-%20Google%20Art%20Project.jpg
"The Meeting, or Bonjour, Monsieur Courbet!",1854-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20-%20Bonjour%20Monsieur%20Courbet%20-%20Mus%C3%A9e%20Fabre.jpg
"The Meeting, or Bonjour, Monsieur Courbet!",1854-01-01T00:00:00Z,Realism,self-portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20-%20Bonjour%20Monsieur%20Courbet%20-%20Mus%C3%A9e%20Fabre.jpg
"The Meeting, or Bonjour, Monsieur Courbet!",1854-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20-%20Bonjour%20Monsieur%20Courbet%20-%20Mus%C3%A9e%20Fabre.jpg
Morning. Dance of the Nymphs,1860-01-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Camille%20Corot%20-%20A%20Morning.%20The%20Dance%20of%20the%20Nymphs%20-%20Google%20Art%20Project.jpg
Morning. Dance of the Nymphs,1860-01-01T00:00:00Z,Realism,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Camille%20Corot%20-%20A%20Morning.%20The%20Dance%20of%20the%20Nymphs%20-%20Google%20Art%20Project.jpg
Recollection of Mortefontaine,1864-01-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Souvenir%20de%20Mortefontaine%20-%20Jean-Baptiste%20Camille%20Corot%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20MI%20692%20bis.jpg
The Fox Hunt,1893-01-01T00:00:00Z,Realism,animal art,http://commons.wikimedia.org/wiki/Special:FilePath/Winslow%20Homer%20-%20Fox%20Hunt.jpg
The Gulf Stream,1899-01-01T00:00:00Z,Realism,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Winslow%20Homer%20-%20The%20Gulf%20Stream%20-%20Metropolitan%20Museum%20of%20Art.jpg
Water Mill at Opwetten,1884-11-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Water%20mill%20at%20Opwetten%20%281884%29.jpg
Woman with a Parrot,1866-01-01T00:00:00Z,Realism,nude,http://commons.wikimedia.org/wiki/Special:FilePath/Woman%20with%20a%20Parrot%20MET%20DT43.jpg
Portrait of a Lady with Red Hair Band,1885-12-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Bildnis%20einer%20Frau%20mit%20rotem%20Haarband%202.jpg
Burning the Brushwood,1893-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Eero%20J%C3%A4rnefelt%20-%20Under%20the%20Yoke%20%28Burning%20the%20Brushwood%29%20-%20Google%20Art%20Project.jpg
Ploughing in the Nivernais,1845-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Bonheur%20-%20Ploughing%20in%20Nevers%20-%20Google%20Art%20Project.jpg
Ploughing in the Nivernais,1845-01-01T00:00:00Z,Realism,animal art,http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Bonheur%20-%20Ploughing%20in%20Nevers%20-%20Google%20Art%20Project.jpg
House by the Railroad,1925-01-01T00:00:00Z,Realism,architectural painting,http://commons.wikimedia.org/wiki/Special:FilePath/The%20House%20by%20the%20Railroad%20by%20Edward%20Hopper%201925.jpg
Matin à Villeneuve,1905-01-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20BIVA%2C%20ca%201905-06%2C%20Matin%20%C3%A0%20Villeneuve%2C%20Salon%201906%20postcard%20-%20original%20painting%2C%20oil%20on%20canvas%2C%20151.1%20x%20125.1%20cm%2C%20private%20collection.jpeg
The Cliff at Étretat after a Storm,1870-01-01T00:00:00Z,Realism,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20-%20The%20Etretat%20Cliffs%20after%20the%20Storm%20-%20Google%20Art%20Project.jpg
The Cliff at Étretat after a Storm,1870-01-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20-%20The%20Etretat%20Cliffs%20after%20the%20Storm%20-%20Google%20Art%20Project.jpg
The Woman with a Pearl,1868-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Camille%20Corot%20-%20Woman%20with%20a%20Pearl.jpg
The Woman with a Pearl,1869-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Camille%20Corot%20-%20Woman%20with%20a%20Pearl.jpg
Shepherd with a Flock of Sheep,1885-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Shepherd%20with%20a%20Flock%20of%20Sheep.jpg
Source of a Mountain Stream,1876-01-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Entr%C3%A9e%20d%27un%20gave%20%28Source%20of%20a%20Mountain%20Stream%29.jpg
Still Life with Onions,1877-01-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Still%20Life%20with%20Onions%20by%20Antoine%20Vollon.jpg
"Lobster Cove, Manchester, Massachusetts",1869-01-01T00:00:00Z,Realism,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Fishermen%20at%20Sundown%20by%20Winslow%20Homer.jpg
Mountain Wagon,1869-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Mountain%20Wagon%20by%20Winslow%20Homer.jpg
A Country Lad,1873-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Winslow%20Homer%20-%20A%20Country%20Lad%20%281873%29.jpg
Haystacks and Children,1874-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Winslow%20Homer%20-%20Haystacks%20and%20Children%20%281874%29.jpg
Fox in the Snow,1860-01-01T00:00:00Z,Realism,animal art,http://commons.wikimedia.org/wiki/Special:FilePath/Fox%20In%20The%20Snow%20-%20Courbet%20%281860%29.JPG
